SaleId,OrderId,ProductId,Quantity
24064,4343,4,1
24065,4343,5,2
24066,4344,9,1
24067,4344,5,3
24068,4344,10,4
24069,4344,3,13
24070,4346,10,3
24071,4346,11,1
24072,4346,6,8
24073,4346,3,3
24074,4346,9,1
24075,4347,9,6
24076,4347,10,7
24077,4347,11,1
24078,4347,3,6
24079,4347,5,4
24080,4348,4,5
24081,4348,7,2
24082,4348,2,2
24083,4348,6,3
24084,4348,1,3
24085,4348,11,1
24086,4348,9,7
24087,4349,12,1
24088,4349,5,5
24089,4349,7,5
24090,4349,9,1
24091,4349,11,2
24092,4349,3,4
24093,4349,6,5
24094,4349,10,1
24095,4349,8,6
24096,4350,2,1
24097,4350,3,1
24098,4350,10,1
24099,4350,8,2
24100,4350,6,2
24101,4350,12,2
24102,4350,7,1
24103,4351,5,1
24104,4351,10,4
24105,4352,3,4
24106,4352,9,7
24107,4352,5,1
24108,4352,11,1
24109,4352,6,1
24110,4352,4,3
24111,4352,12,3
24112,4353,2,2
24113,4353,8,1
24114,4354,5,1
24115,4354,7,1
24116,4354,11,2
24117,4354,1,4
24118,4354,12,3
24119,4354,4,7
24120,4354,2,2
24121,4354,3,4
24122,4354,10,5
24123,4355,10,1
24124,4355,2,2
24125,4355,9,3
24126,4355,11,5
24127,4355,4,6
24128,4355,3,3
24129,4356,7,1
24130,4356,9,3
24131,4356,3,6
24132,4356,1,5
24133,4356,4,3
24134,4356,12,8
24135,4357,3,5
24136,4358,7,5
24137,4358,5,1
24138,4358,3,4
24139,4358,10,3
24140,4358,1,2
24141,4358,6,1
24142,4358,8,4
24143,4359,7,8
24144,4359,2,2
24145,4359,11,6
24146,4359,9,1
24147,4359,4,6
24148,4359,10,14
24149,4359,6,8
24150,4359,12,7
24151,4359,1,3
24152,4360,6,4
24153,4360,12,1
24154,4360,4,5
24155,4360,7,1
24156,4361,12,3
24157,4361,3,1
24158,4361,8,9
24159,4361,9,3
24160,4361,1,1
24161,4361,7,1
24162,4361,11,4
24163,4361,5,4
24164,4361,6,5
24165,4362,9,4
24166,4362,10,6
24167,4362,7,2
24168,4362,11,8
24169,4363,11,8
24170,4363,3,8
24171,4363,1,2
24172,4363,8,1
24173,4363,10,2
24174,4363,9,4
24175,4363,5,5
24176,4364,1,6
24177,4364,8,9
24178,4364,7,3
24179,4364,9,3
24180,4364,3,3
24181,4364,5,4
24182,4365,6,3
24183,4365,8,4
24184,4365,5,6
24185,4365,10,1
24186,4365,4,4
24187,4365,7,2
24188,4365,1,2
24189,4365,3,3
24190,4366,7,3
24191,4366,12,4
24192,4366,11,1
24193,4366,8,1
24194,4366,5,1
24195,4366,2,4
24196,4366,1,2
24197,4366,6,2
24198,4366,4,1
24199,4366,9,1
24200,4366,3,2
24201,4367,1,1
24202,4367,4,2
24203,4368,11,1
24204,4369,8,2
24205,4369,5,3
24206,4369,10,2
24207,4369,12,5
24208,4369,9,10
24209,4369,3,2
24210,4371,6,2
24211,4372,5,7
24212,4372,9,2
24213,4372,3,4
24214,4372,6,2
24215,4372,11,4
24216,4372,4,3
24217,4372,10,5
24218,4373,9,1
24219,4375,5,3
24220,4375,9,2
24221,4375,10,8
24222,4375,3,1
24223,4375,6,11
24224,4376,7,5
24225,4376,9,7
24226,4376,10,1
24227,4376,8,4
24228,4376,1,5
24229,4376,3,1
24230,4377,4,1
24231,4377,11,4
24232,4377,8,6
24233,4377,1,2
24234,4377,10,9
24235,4377,7,2
24236,4377,6,2
24237,4377,12,3
24238,4378,8,6
24239,4378,5,2
24240,4378,4,4
24241,4378,3,1
24242,4378,11,6
24243,4378,7,1
24244,4378,12,1
24245,4379,10,1
24246,4379,8,1
24247,4379,1,10
24248,4379,2,2
24249,4380,10,1
24250,4380,12,3
24251,4380,1,2
24252,4380,4,6
24253,4380,3,2
24254,4380,7,4
24255,4380,9,3
24256,4380,6,1
24257,4380,2,3
24258,4380,8,2
24259,4381,4,2
24260,4381,1,6
24261,4382,4,7
24262,4382,6,1
24263,4382,9,2
24264,4382,11,2
24265,4382,5,10
24266,4382,1,7
24267,4382,2,8
24268,4382,7,4
24269,4382,8,3
24270,4382,10,4
24271,4382,12,1
24272,4383,7,4
24273,4383,4,3
24274,4383,10,1
24275,4383,8,4
24276,4383,12,2
24277,4384,6,2
24278,4384,10,7
24279,4384,1,2
24280,4385,4,4
24281,4386,5,5
24282,4386,9,1
24283,4386,10,2
24284,4386,2,4
24285,4386,8,1
24286,4386,6,3
24287,4386,7,3
24288,4387,9,5
24289,4387,5,4
24290,4387,3,1
24291,4387,7,5
24292,4387,8,2
24293,4387,10,6
24294,4387,6,2
24295,4387,4,4
24296,4387,2,1
24297,4387,12,1
24298,4388,11,6
24299,4388,12,2
24300,4388,7,1
24301,4388,8,3
24302,4388,4,2
24303,4388,6,11
24304,4388,3,1
24305,4389,8,6
24306,4389,4,3
24307,4390,7,2
24308,4390,1,2
24309,4390,9,2
24310,4390,5,2
24311,4390,4,3
24312,4391,5,2
24313,4391,3,5
24314,4391,7,6
24315,4391,10,1
24316,4392,8,1
24317,4393,1,3
24318,4394,11,6
24319,4394,4,11
24320,4394,8,6
24321,4394,9,1
24322,4394,2,1
24323,4395,5,1
24324,4395,4,1
24325,4395,11,3
24326,4395,3,8
24327,4395,9,1
24328,4395,6,2
24329,4396,4,4
24330,4396,1,1
24331,4396,7,3
24332,4396,12,2
24333,4396,5,3
24334,4396,2,9
24335,4396,8,1
24336,4396,3,3
24337,4396,11,3
24338,4397,10,2
24339,4397,11,1
24340,4397,5,3
24341,4397,7,1
24342,4397,6,1
24343,4397,9,2
24344,4397,12,2
24345,4397,4,3
24346,4397,3,2
24347,4398,12,6
24348,4398,8,1
24349,4398,10,4
24350,4399,10,8
24351,4399,4,2
24352,4400,4,3
24353,4400,11,1
24354,4400,9,2
24355,4400,3,1
24356,4400,1,7
24357,4400,2,6
24358,4400,10,1
24359,4400,6,6
24360,4401,8,1
24361,4401,10,2
24362,4401,3,3
24363,4401,2,1
24364,4401,5,2
24365,4401,6,1
24366,4401,12,1
24367,4401,9,4
24368,4401,7,12
24369,4401,11,4
24370,4401,1,2
24371,4402,1,2
24372,4402,12,3
24373,4402,9,1
24374,4402,11,17
24375,4402,3,2
24376,4402,2,4
24377,4403,12,1
24378,4403,3,4
24379,4403,5,1
24380,4403,1,8
24381,4403,11,10
24382,4403,10,2
24383,4404,1,6
24384,4404,9,3
24385,4404,3,7
24386,4404,4,3
24387,4404,5,2
24388,4404,6,1
24389,4404,7,2
24390,4405,12,4
24391,4405,5,2
24392,4405,3,7
24393,4405,2,1
24394,4405,7,2
24395,4405,11,9
24396,4406,2,3
24397,4406,8,3
24398,4406,3,9
24399,4406,7,1
24400,4406,9,2
24401,4406,12,13
24402,4406,6,1
24403,4406,10,3
24404,4407,12,3
24405,4407,2,9
24406,4407,9,1
24407,4407,4,6
24408,4407,3,2
24409,4407,7,3
24410,4407,6,4
24411,4407,11,12
24412,4407,10,5
24413,4407,8,6
24414,4408,9,4
24415,4408,7,2
24416,4408,4,1
24417,4408,12,4
24418,4408,3,2
24419,4408,11,1
24420,4408,2,2
24421,4409,2,4
24422,4409,4,3
24423,4409,6,3
24424,4409,1,6
24425,4411,7,6
24426,4412,12,3
24427,4412,4,1
24428,4413,11,6
24429,4413,2,3
24430,4413,10,3
24431,4414,1,1
24432,4414,7,3
24433,4414,8,10
24434,4414,2,11
24435,4414,12,3
24436,4414,9,2
24437,4414,5,2
24438,4414,6,4
24439,4414,3,5
24440,4414,10,6
24441,4414,11,6
24442,4415,9,8
24443,4415,11,4
24444,4415,7,1
24445,4415,12,2
24446,4416,11,5
24447,4416,7,3
24448,4416,8,14
24449,4416,5,1
24450,4416,1,10
24451,4416,10,3
24452,4416,4,1
24453,4416,3,11
24454,4416,9,1
24455,4416,2,1
24456,4416,6,4
24457,4417,2,1
24458,4417,10,5
24459,4417,4,1
24460,4417,1,4
24461,4417,6,13
24462,4417,9,7
24463,4417,7,2
24464,4417,3,2
24465,4417,12,3
24466,4417,5,3
24467,4417,11,3
24468,4418,2,1
24469,4418,9,6
24470,4418,7,4
24471,4418,1,1
24472,4418,4,3
24473,4418,3,3
24474,4419,9,1
24475,4419,2,3
24476,4420,8,3
24477,4420,3,2
24478,4420,5,6
24479,4420,2,1
24480,4420,4,6
24481,4420,6,8
24482,4420,11,2
24483,4420,10,2
24484,4421,12,4
24485,4421,8,1
24486,4421,9,3
24487,4422,12,2
24488,4422,9,2
24489,4422,2,6
24490,4422,11,1
24491,4422,6,1
24492,4422,5,1
24493,4422,7,4
24494,4422,3,4
24495,4422,10,1
24496,4423,1,3
24497,4423,11,5
24498,4423,2,2
24499,4423,8,1
24500,4423,3,4
24501,4423,10,6
24502,4423,4,1
24503,4423,5,1
24504,4423,9,12
24505,4424,10,1
24506,4424,11,3
24507,4425,10,1
24508,4425,8,4
24509,4425,12,1
24510,4425,11,3
24511,4425,7,8
24512,4425,9,5
24513,4425,2,2
24514,4425,3,6
24515,4425,1,1
24516,4425,5,1
24517,4425,4,4
24518,4426,4,2
24519,4426,7,2
24520,4426,2,12
24521,4426,10,3
24522,4426,11,1
24523,4426,6,2
24524,4426,1,1
24525,4427,4,3
24526,4428,6,2
24527,4428,5,5
24528,4428,12,1
24529,4428,2,7
24530,4428,1,7
24531,4428,9,4
24532,4428,4,5
24533,4429,2,1
24534,4429,12,1
24535,4429,3,2
24536,4429,8,3
24537,4430,10,4
24538,4430,2,4
24539,4432,8,1
24540,4432,10,1
24541,4432,11,2
24542,4432,12,3
24543,4432,1,5
24544,4432,7,2
24545,4432,3,2
24546,4433,12,1
24547,4433,6,1
24548,4433,8,5
24549,4433,7,10
24550,4433,5,1
24551,4433,9,1
24552,4434,6,2
24553,4434,11,1
24554,4434,5,1
24555,4434,2,1
24556,4434,3,1
24557,4434,1,1
24558,4434,12,3
24559,4434,10,4
24560,4434,7,2
24561,4435,12,3
24562,4435,1,1
24563,4435,8,2
24564,4436,5,8
24565,4436,2,10
24566,4437,5,3
24567,4437,2,4
24568,4437,10,3
24569,4438,4,5
24570,4438,3,1
24571,4438,1,1
24572,4438,9,1
24573,4439,6,3
24574,4439,9,1
24575,4439,1,1
24576,4439,11,2
24577,4439,7,1
24578,4439,3,1
24579,4439,8,3
24580,4439,12,1
24581,4439,2,11
24582,4440,6,4
24583,4440,11,4
24584,4440,2,1
24585,4440,7,1
24586,4440,3,1
24587,4440,9,1
24588,4441,5,2
24589,4441,6,5
24590,4442,3,2
24591,4442,11,6
24592,4442,9,3
24593,4442,12,1
24594,4442,6,6
24595,4442,2,3
24596,4442,5,3
24597,4442,4,1
24598,4442,10,4
24599,4443,10,9
24600,4443,6,1
24601,4443,9,5
24602,4443,12,7
24603,4443,4,2
24604,4443,3,4
24605,4443,7,5
24606,4443,11,1
24607,4443,1,4
24608,4443,5,1
24609,4443,8,5
24610,4444,6,3
24611,4444,10,4
24612,4444,5,6
24613,4444,1,1
24614,4444,4,6
24615,4445,6,3
24616,4445,7,3
24617,4445,5,3
24618,4445,1,2
24619,4446,10,1
24620,4446,9,9
24621,4446,2,11
24622,4446,1,5
24623,4446,6,3
24624,4446,4,4
24625,4446,7,4
24626,4446,11,3
24627,4446,5,8
24628,4447,5,1
24629,4447,11,1
24630,4447,1,3
24631,4447,10,3
24632,4447,6,1
24633,4447,9,14
24634,4448,5,1
24635,4450,8,2
24636,4450,9,1
24637,4450,4,4
24638,4450,7,2
24639,4450,3,1
24640,4450,2,1
24641,4450,11,1
24642,4450,5,10
24643,4450,1,2
24644,4450,6,4
24645,4451,11,1
24646,4451,6,4
24647,4451,4,5
24648,4451,9,10
24649,4453,12,1
24650,4453,1,2
24651,4453,6,3
24652,4453,4,1
24653,4453,2,6
24654,4453,7,1
24655,4453,11,1
24656,4453,3,1
24657,4453,8,5
24658,4454,10,5
24659,4454,8,2
24660,4454,4,2
24661,4455,10,1
24662,4455,9,2
24663,4455,6,4
24664,4455,12,1
24665,4455,7,2
24666,4455,2,2
24667,4455,3,2
24668,4455,8,2
24669,4455,5,3
24670,4455,4,12
24671,4456,11,9
24672,4456,6,1
24673,4456,10,1
24674,4456,7,7
24675,4457,6,5
24676,4457,4,7
24677,4457,12,2
24678,4457,10,3
24679,4457,7,2
24680,4457,8,2
24681,4457,9,1
24682,4457,1,27
24683,4457,2,2
24684,4457,5,2
24685,4458,10,4
24686,4458,11,3
24687,4458,1,2
24688,4458,3,1
24689,4458,8,3
24690,4458,7,4
24691,4458,2,2
24692,4459,6,1
24693,4461,4,5
24694,4461,2,3
24695,4461,6,5
24696,4461,8,1
24697,4461,9,2
24698,4461,11,3
24699,4461,10,2
24700,4461,1,1
24701,4462,3,12
24702,4462,9,4
24703,4462,5,2
24704,4462,10,5
24705,4462,7,3
24706,4462,2,1
24707,4462,8,3
24708,4462,4,7
24709,4462,11,3
24710,4463,2,2
24711,4464,8,1
24712,4464,12,6
24713,4464,7,4
24714,4464,6,3
24715,4465,2,3
24716,4465,10,1
24717,4465,5,2
24718,4465,1,1
24719,4465,12,1
24720,4465,9,7
24721,4465,7,4
24722,4466,3,2
24723,4466,6,4
24724,4466,12,1
24725,4466,10,3
24726,4466,7,1
24727,4467,7,1
24728,4467,8,2
24729,4468,11,10
24730,4468,8,8
24731,4469,10,3
24732,4469,11,2
24733,4470,5,6
24734,4470,6,1
24735,4470,1,6
24736,4470,10,6
24737,4470,12,10
24738,4470,8,4
24739,4470,11,2
24740,4470,4,2
24741,4470,2,3
24742,4470,9,1
24743,4470,3,1
24744,4471,2,7
24745,4471,7,5
24746,4471,10,1
24747,4471,1,4
24748,4471,8,5
24749,4471,3,10
24750,4471,11,2
24751,4471,4,1
24752,4472,12,1
24753,4472,5,11
24754,4472,8,6
24755,4472,1,3
24756,4472,6,7
24757,4472,9,3
24758,4472,4,5
24759,4472,11,4
24760,4472,10,4
24761,4473,11,6
24762,4473,4,2
24763,4473,10,2
24764,4473,5,4
24765,4473,8,7
24766,4473,2,3
24767,4474,7,2
24768,4474,1,1
24769,4474,3,2
24770,4474,12,2
24771,4474,8,1
24772,4474,10,1
24773,4474,5,1
24774,4474,9,3
24775,4474,2,2
24776,4474,11,1
24777,4475,10,9
24778,4476,5,4
24779,4476,8,2
24780,4476,11,4
24781,4476,10,5
24782,4476,9,6
24783,4476,12,1
24784,4476,3,4
24785,4476,1,1
24786,4476,4,14
24787,4476,2,1
24788,4477,8,7
24789,4477,9,2
24790,4477,10,2
24791,4477,3,2
24792,4477,5,5
24793,4477,1,1
24794,4478,12,1
24795,4478,4,4
24796,4478,3,2
24797,4479,4,3
24798,4479,9,9
24799,4479,11,4
24800,4479,1,4
24801,4479,5,1
24802,4481,10,4
24803,4481,9,6
24804,4481,4,2
24805,4481,12,1
24806,4482,5,1
24807,4483,5,1
24808,4483,11,5
24809,4483,8,2
24810,4483,6,1
24811,4483,4,6
24812,4483,7,1
24813,4484,7,1
24814,4484,5,1
24815,4485,9,1
24816,4485,8,3
24817,4485,7,6
24818,4485,6,5
24819,4485,5,4
24820,4485,12,8
24821,4485,3,4
24822,4487,9,5
24823,4487,10,1
24824,4487,11,2
24825,4487,7,4
24826,4487,6,1
24827,4488,6,2
24828,4488,3,1
24829,4488,5,5
24830,4488,7,2
24831,4488,4,6
24832,4488,8,3
24833,4488,11,2
24834,4488,2,2
24835,4488,9,2
24836,4488,10,1
24837,4488,12,2
24838,4490,9,2
24839,4490,6,4
24840,4490,5,1
24841,4490,7,4
24842,4490,10,1
24843,4490,4,1
24844,4491,5,6
24845,4491,10,3
24846,4491,1,7
24847,4491,4,2
24848,4491,7,8
24849,4491,12,3
24850,4491,9,7
24851,4492,10,7
24852,4492,4,1
24853,4492,6,1
24854,4493,11,4
24855,4493,8,3
24856,4493,9,1
24857,4493,12,5
24858,4493,6,3
24859,4494,2,5
24860,4494,12,11
24861,4494,7,3
24862,4494,11,2
24863,4495,11,7
24864,4495,8,1
24865,4495,6,5
24866,4495,7,4
24867,4495,2,1
24868,4496,3,4
24869,4496,7,21
24870,4496,2,1
24871,4496,6,8
24872,4496,8,5
24873,4496,9,3
24874,4496,1,5
24875,4496,4,2
24876,4497,8,1
24877,4497,12,3
24878,4497,6,3
24879,4497,2,4
24880,4497,11,2
24881,4497,4,3
24882,4497,5,5
24883,4497,1,7
24884,4497,3,2
24885,4497,9,2
24886,4497,7,2
24887,4498,12,2
24888,4498,10,12
24889,4499,3,8
24890,4499,10,4
24891,4501,5,1
24892,4501,2,6
24893,4501,12,1
24894,4501,1,6
24895,4501,9,3
24896,4501,10,3
24897,4501,11,2
24898,4501,3,3
24899,4501,8,2
24900,4501,4,1
24901,4502,4,4
24902,4502,11,2
24903,4502,6,2
24904,4502,8,5
24905,4502,7,1
24906,4502,1,1
24907,4504,7,2
24908,4504,10,3
24909,4504,11,1
24910,4504,5,1
24911,4504,12,5
24912,4504,2,2
24913,4505,12,1
24914,4505,5,1
24915,4505,3,7
24916,4505,11,3
24917,4505,7,5
24918,4505,2,2
24919,4505,6,6
24920,4506,12,14
24921,4506,11,1
24922,4506,6,2
24923,4506,1,3
24924,4506,7,2
24925,4507,11,1
24926,4507,5,5
24927,4507,8,8
24928,4507,3,10
24929,4507,10,7
24930,4507,2,2
24931,4507,4,12
24932,4507,9,1
24933,4507,1,1
24934,4507,7,2
24935,4507,6,2
24936,4509,4,4
24937,4509,11,5
24938,4510,10,3
24939,4510,2,2
24940,4510,6,2
24941,4510,8,2
24942,4510,5,5
24943,4510,7,7
24944,4510,3,1
24945,4510,1,6
24946,4510,12,10
24947,4510,4,3
24948,4510,11,4
24949,4511,8,1
24950,4511,10,1
24951,4512,3,1
24952,4512,8,4
24953,4512,1,3
24954,4512,9,5
24955,4512,11,2
24956,4512,6,4
24957,4512,5,2
24958,4512,2,4
24959,4512,4,1
24960,4512,10,3
24961,4513,12,11
24962,4513,3,4
24963,4513,5,5
24964,4513,9,1
24965,4513,10,1
24966,4513,4,8
24967,4513,1,2
24968,4513,7,1
24969,4513,2,5
24970,4514,7,2
24971,4514,2,1
24972,4514,8,1
24973,4514,6,1
24974,4514,5,1
24975,4514,11,1
24976,4514,12,1
24977,4514,4,2
24978,4514,9,2
24979,4514,1,7
24980,4514,10,3
24981,4515,8,3
24982,4515,10,3
24983,4515,7,2
24984,4515,1,1
24985,4515,5,1
24986,4515,12,2
24987,4516,10,7
24988,4516,8,1
24989,4517,5,2
24990,4517,4,3
24991,4517,8,1
24992,4517,1,3
24993,4517,7,2
24994,4517,3,3
24995,4517,12,4
24996,4518,8,1
24997,4518,9,3
24998,4519,10,2
24999,4520,10,6
25000,4520,6,2
25001,4520,5,4
25002,4520,1,3
25003,4520,11,2
25004,4520,2,1
25005,4520,4,3
25006,4520,3,12
25007,4520,7,3
25008,4521,5,1
25009,4521,2,3
25010,4521,11,2
25011,4521,8,4
25012,4521,3,3
25013,4521,4,5
25014,4522,5,12
25015,4522,11,8
25016,4522,9,1
25017,4522,10,3
25018,4522,7,2
25019,4522,12,2
25020,4522,2,6
25021,4522,8,2
25022,4522,1,1
25023,4522,3,5
25024,4522,4,10
25025,4523,6,9
25026,4523,7,6
25027,4523,4,1
25028,4524,8,3
25029,4524,7,4
25030,4525,5,8
25031,4526,4,1
25032,4526,10,1
25033,4526,6,11
25034,4526,11,5
25035,4526,7,3
25036,4526,5,5
25037,4527,7,1
25038,4527,1,2
25039,4528,4,2
25040,4528,8,1
25041,4528,7,1
25042,4528,1,5
25043,4528,2,4
25044,4528,9,7
25045,4528,10,2
25046,4529,7,4
25047,4529,8,5
25048,4529,5,1
25049,4530,8,4
25050,4530,4,3
25051,4531,3,2
25052,4531,9,2
25053,4531,12,2
25054,4532,2,5
25055,4532,4,4
25056,4532,9,2
25057,4532,1,2
25058,4533,4,4
25059,4533,6,1
25060,4533,3,1
25061,4533,7,2
25062,4534,4,2
25063,4534,8,3
25064,4534,10,3
25065,4534,5,9
25066,4535,2,2
25067,4535,7,1
25068,4535,12,8
25069,4535,9,3
25070,4535,4,3
25071,4535,11,4
25072,4535,1,1
25073,4535,3,4
25074,4536,9,1
25075,4536,5,1
25076,4536,6,1
25077,4536,8,1
25078,4536,3,1
25079,4536,4,4
25080,4536,2,2
25081,4537,9,1
25082,4537,5,3
25083,4537,7,3
25084,4538,10,1
25085,4538,4,10
25086,4538,5,2
25087,4538,1,2
25088,4538,9,5
25089,4538,3,2
25090,4538,2,4
25091,4538,8,9
25092,4538,6,2
25093,4538,11,5
25094,4539,4,3
25095,4539,7,4
25096,4539,5,8
25097,4539,12,14
25098,4539,6,4
25099,4540,7,1
25100,4540,5,1
25101,4540,9,3
25102,4540,11,11
25103,4540,10,1
25104,4540,6,4
25105,4540,8,2
25106,4540,4,6
25107,4540,12,6
25108,4541,2,1
25109,4541,6,1
25110,4541,12,4
25111,4541,11,4
25112,4541,5,4
25113,4541,1,4
25114,4541,7,5
25115,4541,3,1
25116,4541,8,8
25117,4542,3,8
25118,4543,3,1
25119,4543,1,1
25120,4543,11,1
25121,4543,6,1
25122,4543,4,8
25123,4543,2,9
25124,4543,7,1
25125,4543,9,1
25126,4543,5,1
25127,4543,12,4
25128,4543,8,2
25129,4545,9,6
25130,4545,1,1
25131,4545,3,2
25132,4545,6,1
25133,4545,4,15
25134,4545,10,3
25135,4545,8,2
25136,4545,11,3
25137,4545,5,1
25138,4546,7,11
25139,4546,8,3
25140,4546,2,3
25141,4546,11,2
25142,4546,12,5
25143,4546,9,1
25144,4546,10,2
25145,4547,7,1
25146,4547,1,2
25147,4547,9,2
25148,4547,11,3
25149,4547,8,1
25150,4547,10,2
25151,4547,6,6
25152,4547,3,7
25153,4547,2,1
25154,4548,2,2
25155,4549,6,4
25156,4549,12,10
25157,4550,10,7
25158,4550,9,2
25159,4550,3,1
25160,4550,7,3
25161,4550,8,17
25162,4550,1,2
25163,4550,4,4
25164,4550,11,1
25165,4551,6,1
25166,4552,10,1
25167,4552,5,1
25168,4554,12,2
25169,4554,9,1
25170,4554,8,12
25171,4554,7,2
25172,4554,10,1
25173,4554,6,9
25174,4554,5,2
25175,4554,11,4
25176,4555,8,1
25177,4555,10,5
25178,4555,7,6
25179,4555,9,2
25180,4555,11,3
25181,4555,4,1
25182,4555,1,7
25183,4555,2,1
25184,4555,3,5
25185,4555,6,1
25186,4556,3,3
25187,4556,9,1
25188,4556,12,7
25189,4556,6,4
25190,4556,4,5
25191,4556,2,2
25192,4556,10,1
25193,4556,7,1
25194,4556,8,4
25195,4556,11,2
25196,4556,5,1
25197,4557,2,1
25198,4557,11,1
25199,4557,12,2
25200,4557,8,4
25201,4557,9,2
25202,4557,10,3
25203,4558,12,4
25204,4558,2,7
25205,4558,10,4
25206,4558,4,1
25207,4558,1,5
25208,4558,9,1
25209,4558,6,5
25210,4558,11,8
25211,4558,5,3
25212,4558,3,1
25213,4559,7,2
25214,4559,4,2
25215,4559,5,2
25216,4560,9,1
25217,4560,2,1
25218,4561,3,3
25219,4561,6,4
25220,4561,2,3
25221,4561,4,2
25222,4561,9,4
25223,4561,1,1
25224,4561,12,8
25225,4561,5,3
25226,4561,11,2
25227,4561,7,1
25228,4562,1,2
25229,4562,9,1
25230,4563,2,2
25231,4565,12,5
25232,4565,3,13
25233,4565,1,1
25234,4565,7,1
25235,4565,4,3
25236,4566,7,1
25237,4566,5,2
25238,4566,8,6
25239,4566,12,6
25240,4566,3,3
25241,4566,6,15
25242,4566,10,1
25243,4567,10,1
25244,4567,5,7
25245,4567,11,3
25246,4567,6,6
25247,4567,3,1
25248,4567,9,2
25249,4568,2,4
25250,4568,8,8
25251,4568,6,1
25252,4568,9,7
25253,4568,3,4
25254,4568,1,1
25255,4568,5,1
25256,4568,10,3
25257,4568,7,7
25258,4568,4,1
25259,4570,1,4
25260,4570,8,3
25261,4570,4,5
25262,4570,12,1
25263,4570,5,1
25264,4570,6,3
25265,4571,7,2
25266,4571,12,1
25267,4571,6,2
25268,4571,9,3
25269,4571,8,3
25270,4571,1,1
25271,4571,3,4
25272,4571,5,3
25273,4571,11,18
25274,4572,4,3
25275,4572,8,3
25276,4572,7,3
25277,4573,7,4
25278,4573,6,3
25279,4573,12,1
25280,4574,1,4
25281,4574,9,2
25282,4574,12,1
25283,4574,5,10
25284,4574,10,3
25285,4574,8,4
25286,4574,6,2
25287,4574,3,6
25288,4574,11,12
25289,4574,4,1
25290,4575,7,2
25291,4575,10,6
25292,4575,9,3
25293,4575,12,3
25294,4575,3,3
25295,4575,2,1
25296,4576,5,4
25297,4576,7,2
25298,4576,2,3
25299,4576,11,4
25300,4576,3,3
25301,4576,10,6
25302,4576,1,3
25303,4576,4,2
25304,4576,12,4
25305,4576,6,5
25306,4578,1,2
25307,4578,2,6
25308,4578,8,2
25309,4578,11,2
25310,4578,7,4
25311,4578,9,3
25312,4578,12,7
25313,4578,3,4
25314,4578,5,4
25315,4578,10,7
25316,4579,9,3
25317,4580,6,5
25318,4580,8,3
25319,4580,11,4
25320,4580,2,4
25321,4580,5,1
25322,4580,9,3
25323,4580,3,3
25324,4580,4,7
25325,4580,12,19
25326,4580,7,3
25327,4581,12,15
25328,4581,9,7
25329,4581,4,9
25330,4581,2,6
25331,4581,11,2
25332,4581,1,5
25333,4582,8,6
25334,4582,1,3
25335,4582,5,2
25336,4583,11,4
25337,4583,5,4
25338,4583,12,6
25339,4583,4,3
25340,4583,10,5
25341,4583,6,4
25342,4583,1,5
25343,4584,4,1
25344,4584,3,6
25345,4584,10,1
25346,4584,6,1
25347,4584,9,3
25348,4584,11,5
25349,4584,8,6
25350,4584,1,4
25351,4584,7,2
25352,4585,9,6
25353,4585,8,2
25354,4585,1,7
25355,4585,7,2
25356,4586,9,3
25357,4586,2,1
25358,4586,4,4
25359,4586,7,1
25360,4587,8,4
25361,4587,9,1
25362,4587,2,3
25363,4587,6,2
25364,4587,4,3
25365,4587,7,1
25366,4588,6,1
25367,4588,3,1
25368,4588,9,2
25369,4588,5,1
25370,4588,1,2
25371,4588,8,1
25372,4588,10,2
25373,4589,8,1
25374,4589,4,5
25375,4589,7,2
25376,4589,5,5
25377,4589,9,4
25378,4589,3,1
25379,4589,11,1
25380,4590,4,3
25381,4590,6,1
25382,4590,7,3
25383,4590,9,1
25384,4590,12,1
25385,4590,2,5
25386,4590,8,13
25387,4590,1,8
25388,4590,5,1
25389,4590,3,8
25390,4590,11,1
25391,4591,11,3
25392,4591,4,2
25393,4591,8,2
25394,4591,10,1
25395,4591,5,18
25396,4592,8,2
25397,4592,3,5
25398,4592,1,6
25399,4592,10,4
25400,4592,4,2
25401,4592,12,4
25402,4592,6,6
25403,4592,9,3
25404,4592,11,3
25405,4592,5,5
25406,4592,7,1
25407,4593,3,4
25408,4594,3,12
25409,4594,10,1
25410,4595,9,1
25411,4595,5,11
25412,4595,2,1
25413,4595,11,5
25414,4595,7,2
25415,4595,8,11
25416,4595,10,5
25417,4595,6,2
25418,4596,11,8
25419,4597,8,6
25420,4597,1,3
25421,4597,3,13
25422,4597,4,2
25423,4597,6,5
25424,4597,9,1
25425,4597,5,7
25426,4598,10,3
25427,4598,12,5
25428,4598,2,6
25429,4598,4,4
25430,4598,3,5
25431,4598,11,2
25432,4598,6,8
25433,4598,5,4
25434,4598,1,4
25435,4599,6,1
25436,4599,12,1
25437,4599,1,9
25438,4599,5,4
25439,4599,3,1
25440,4599,7,1
25441,4599,2,4
25442,4599,8,1
25443,4600,6,1
25444,4600,10,2
25445,4600,1,4
25446,4600,9,13
25447,4600,11,1
25448,4600,12,2
25449,4600,7,3
25450,4601,1,10
25451,4601,4,2
25452,4601,11,1
25453,4602,9,1
25454,4602,5,4
25455,4603,12,3
25456,4603,3,2
25457,4603,11,10
25458,4604,3,3
25459,4604,7,3
25460,4604,12,1
25461,4604,9,1
